Unnamed: 0,time,club,id,first_name,gender,trained_10_week,trained_im,has_trainer,Age,VO2 Max,BMI,n Marathons run,Cadence
7966,01:58:36,1,7944,Agnes,female,0,3,1,48,20.58,18.58,2,167
9222,01:58:36,1,9198,Jane,female,1,3,0,44,20.07,22.52,4,164
2982,01:58:36,0,2972,Bee,female,0,5,0,32,10.04,20.78,2,161
4115,01:58:35,0,4102,Sophie,female,2,2,0,26,10.55,19.7,2,155
2981,01:58:35,0,2971,Kozeta,female,3,3,0,18,13.55,18.76,2,169
10583,01:58:35,1,10553,Becky,female,1,6,1,32,28.16,21.07,2,161
12605,01:58:33,0,12568,Claire,female,0,6,0,37,21.33,20.98,1,162
3733,01:58:32,0,3721,Andrea,female,0,1,0,30,28.68,17.87,3,168
12604,01:58:32,0,12567,Emma,female,4,4,0,28,14.72,22.69,4,171
9218,01:58:30,0,9194,Molly,female,2,2,0,29,36.49,22.15,0,157
4114,01:58:29,0,4101,Faye,female,6,6,0,29,21.25,21.91,2,155
6411,01:58:29,1,6392,Kayleigh,female,8,8,1,34,19.76,20.8,2,166
9645,01:58:28,0,9618,Sue,female,3,3,0,38,15.45,20.76,3,156
9216,01:58:27,0,9192,Cerys,female,5,5,0,39,15.5,22.01,3,161
2978,01:58:25,0,2968,Tracy,female,0,2,0,43,16.27,23.93,3,163
5267,01:58:25,1,5249,Helen,female,0,2,0,35,12.71832328554809,20.28,2,165
6409,01:58:25,1,6390,Abigail,female,0,5,0,32,15.97,21.17,2,164
14419,01:58:25,0,14377,Teresa,female,0,6,0,34,30.67,19.79,3,160
14418,01:58:25,0,14376,Nicola,female,0,2,0,36,20.51,21.62,2,165
1751,01:58:25,0,1748,Christina,female,3,3,0,29,12.71832328554809,21.55,3,168
12602,01:58:24,0,12565,Amy,female,0,4,0,39,14.12,19.16,2,157
10581,01:58:24,1,10551,Sharon,female,0,4,1,31,14.9,20.77,2,164
13245,01:58:22,1,13204,Joanna,female,0,0,0,33,29.1,21.97,1,162
9215,01:58:22,0,9191,Sarah,female,2,2,0,28,14.42,19.2,3,165
1749,01:58:20,0,1746,Carole,female,0,3,0,44,12.71832328554809,22.69,2,159
1747,01:58:19,0,1744,Poppy,female,0,2,0,32,26.63,20.86,4,162
6408,01:58:19,0,6389,Kelly,female,0,2,0,35,12.71832328554809,21.26,2,156
3731,01:58:18,0,3719,Eloise,female,2,3,0,31,23.19,18.32,2,169
7395,01:58:18,0,7373,Virginie,female,2,4,0,32,19.04,21.02,3,161
7394,01:58:17,0,7372,Caitlin,female,0,3,0,41,17.27,21.05,1,166
10580,01:58:15,1,10550,Tina,female,0,4,0,34,23.7,17.34,3,164
10579,01:58:15,1,10549,Colette,female,0,0,0,33,25.43,23.32,0,162
1745,01:58:15,1,1742,Patricia,female,7,7,1,27,36.87,19.49,3,164
14417,01:58:14,1,14375,Mandy,female,0,6,1,33,23.85,21.9,2,174
6405,01:58:14,1,6386,Catherine,female,4,4,0,32,22.69,19.7,3,160
12601,01:58:14,1,12564,Debbie,female,2,4,0,27,10.95,23.7,2,168
9213,01:58:14,0,9189,Helen,female,0,5,0,27,33.34,19.47,2,159
10578,01:58:14,0,10548,Lyndsey,female,5,7,0,42,22.68,21.25,2,158
1743,01:58:14,1,1740,Emma,female,0,3,1,42,18.5,19.87,3,152
1744,01:58:14,1,1741,Lois,female,0,2,0,38,16.39,20.63,4,155
11317,01:58:14,0,11284,Becky,female,1,2,0,29,27.14,23.8,2,158
1742,01:58:13,1,1739,Marion,female,0,5,1,25,21.92,20.61,3,171
4113,01:58:12,1,4100,Hannah,female,0,4,0,34,19.73,20.09,3,164
9886,01:58:12,1,9859,Cherry,female,0,3,0,45,11.67,22.23,3,162
11316,01:58:12,0,11283,Stephanie,female,0,1,0,19,13.8,19.81,2,156
10577,01:58:12,0,10547,Adele,female,0,4,0,34,36.43,22.77,5,164
381,01:58:10,0,381,Yasmin,female,3,6,0,27,34.56,20.38,2,167
6404,01:58:10,0,6385,Amy,female,0,7,0,39,12.71832328554809,21.54,2,161
380,01:58:09,0,380,Emily,female,0,2,0,24,17.87,22.27,3,166
12598,01:58:09,0,12561,Aimee,female,0,6,0,28,26.69,20.58,0,155
14416,01:58:09,0,14374,Jennifer,female,2,4,0,50,32.94,21.6,2,154
7962,01:58:07,1,7940,Claire,female,0,0,0,39,21.03,21.13,1,170
9885,01:58:06,0,9858,Chloe,female,5,5,0,34,30.1,19.44,3,157
7393,01:58:02,1,7371,Sarah,female,2,7,1,42,37.82,19.21,3,166
4112,01:58:00,1,4099,Jemma,female,0,2,0,35,26.17,19.72,2,163
5265,01:58:00,0,5247,Sharon,female,0,5,0,36,10.47,22.49,1,159
12596,01:58:00,0,12559,Julie,female,0,0,0,30,35.33,24.03,3,160
10575,01:57:59,0,10545,Vickie,female,3,7,0,26,25.49,21.63,2,153
4111,01:57:59,0,4098,Eloise,female,0,1,0,35,12.71832328554809,21.15,3,154
12595,01:57:59,1,12558,Julie,female,0,6,0,39,33.16,18.61,2,159
10576,01:57:59,0,10546,Carol,female,3,6,0,35,16.85,22.11,2,158
4110,01:57:58,0,4097,Amber,female,2,4,0,40,12.98,21.88,3,152
14415,01:57:58,0,14373,Corinne,female,2,2,0,47,20.45,20.54,3,159
5264,01:57:58,0,5246,Julia,female,2,4,0,45,25.75,22.98,2,163
11314,01:57:57,0,11281,Jennifer,female,6,6,0,37,18.94,21.55,3,171
6403,01:57:55,0,6384,Louise,female,0,1,0,27,19.69,18.95,0,172
4588,01:57:54,0,4571,Katie,female,0,3,0,21,42.55,21.27,2,164
1738,01:57:54,0,1735,Fleur,female,4,4,0,41,16.47,21.1,2,162
9208,01:57:53,0,9184,Samantha,female,3,6,0,25,12.71832328554809,20.71,3,164
2973,01:57:53,1,2963,Alexandra,female,2,6,1,39,12.37,19.91,3,158
1737,01:57:53,1,1734,Kat,female,0,2,0,40,22.39,22.74,3,157
11313,01:57:53,1,11280,Lynda,female,0,1,0,42,13.95,23.18,5,160
1736,01:57:53,0,1733,Joanne,female,5,5,0,31,34.95,22.06,1,154
7961,01:57:51,0,7939,Colette,female,0,4,0,34,15.31,22.08,2,162
5263,01:57:51,0,5245,Paula,female,2,2,0,35,28.32,19.77,2,157
9206,01:57:51,0,9182,Rachel,female,0,3,0,22,28.36,23.24,0,163
3730,01:57:50,1,3718,Nikki,female,1,3,0,37,40.95,17.97,3,166
12593,01:57:50,0,12556,Emma,female,2,4,0,22,24.8,18.78,3,165
7029,01:57:50,0,7007,Sally,female,0,0,0,45,37.6,21.26,4,162
2971,01:57:50,0,2961,Jenny,female,3,3,0,37,19.37,20.14,3,169
5262,01:57:49,1,5244,Lucy,female,2,5,1,32,29.22,20.03,2,169
6402,01:57:49,0,6383,Alison,female,0,4,0,29,29.04,21.12,1,160
14414,01:57:49,0,14372,Katie,female,0,7,0,36,28.95,21.39,3,165
10572,01:57:47,1,10542,Shirley,female,0,2,0,36,37.14,19.48,2,157
5260,01:57:47,0,5242,Maria,female,0,5,0,31,12.71832328554809,21.09,4,158
9205,01:57:45,0,9181,Natasha,female,5,5,0,42,30.34,20.34,3,154
2969,01:57:44,0,2959,Lisa,female,3,6,0,43,14.15,18.24,3,164
3729,01:57:44,0,3717,Emily,female,0,1,0,37,32.09,21.39,2,165
9204,01:57:43,1,9180,Lynda,female,2,3,0,31,37.26,21.92,2,168
9883,01:57:43,1,9856,Caroline,female,0,1,0,35,12.71832328554809,22.52,2,170
13241,01:57:41,0,13200,Emma,female,0,1,0,36,12.71832328554809,21.35,3,167
9202,01:57:38,0,9178,Lynda,female,0,0,0,36,25.36,20.9,1,163
4587,01:57:36,0,4570,Claire,female,0,0,0,32,13.23,22.4,2,156
10715,01:57:36,0,10682,Lottie,female,2,5,0,39,12.71832328554809,20.02,2,160
7027,01:57:35,0,7005,Nicola,female,2,5,0,28,27.75,22.46,2,165
3728,01:57:35,0,3716,Katherine,female,4,4,0,33,31.19,20.44,2,154
4586,01:57:34,0,4569,Hannah,female,0,2,0,40,16.41,24.71,3,163
2968,01:57:33,0,2958,Emma,female,0,3,0,38,30.43,18.32,3,171
1731,01:57:33,1,1728,Sara,female,4,4,0,44,29.2,19.87,0,165
12587,01:57:32,0,12550,Emma,female,3,3,0,34,12.71832328554809,19.57,3,156
11311,01:57:32,1,11278,Selina,female,1,5,1,37,25.25,23.93,2,164
11312,01:57:32,0,11279,Kirsty,female,0,2,0,42,36.37,21.42,3,154
14413,01:57:31,0,14371,Kate,female,0,1,0,30,23.96,19.63,2,170
9201,01:57:30,1,9177,Joanna,female,0,5,1,30,14.86,19.68,3,146
4585,01:57:30,1,4568,Mathilde,female,1,1,1,25,24.34,19.34,0,166
5257,01:57:29,0,5239,Sarah,female,4,4,0,27,33.31,20.95,0,159
4108,01:57:29,1,4095,Rachel,female,3,4,0,27,19.04,19.7,2,172
11309,01:57:28,0,11276,Victoria,female,1,2,0,30,13.16,21.39,2,156
5256,01:57:27,0,5238,Helen,female,0,4,0,44,27.62,22.84,3,164
12585,01:57:27,1,12548,Jacqueline,female,6,7,1,36,14.63,24.27,1,161
12584,01:57:25,0,12547,Holly,female,0,6,0,27,35.06,20.91,3,158
3725,01:57:24,0,3713,Jessica,female,0,0,0,37,16.16,18.79,2,164
7025,01:57:23,1,7003,Becky,female,0,2,1,44,32.79,20.54,6,174
3724,01:57:22,1,3712,Vicky,female,0,7,1,43,27.19,22.79,3,166
7392,01:57:20,0,7370,Nikki,female,1,2,0,26,12.71832328554809,18.65,4,163
6396,01:57:20,0,6377,Helen,female,0,4,0,30,12.71832328554809,23.11,0,164
14411,01:57:20,0,14369,Gemma,female,5,5,0,34,20.59,23.6,2,150
2966,01:57:19,0,2956,Julie,female,2,5,0,35,11.87,22.94,2,164
9199,01:57:18,0,9175,Laura,female,0,4,0,38,37.63,20.34,3,165
12583,01:57:18,1,12546,Fay,female,2,3,0,38,26.71,25.71,2,165
7958,01:57:17,0,7936,Anne,female,1,6,0,29,17.14,17.05,3,167
5254,01:57:17,0,5236,Rachel,female,1,1,0,29,20.54,22.52,2,162
6395,01:57:17,1,6376,Sue,female,0,6,1,23,41.35,20.26,2,162
13239,01:57:17,0,13198,Helen,female,2,4,0,34,12.03,20.46,0,162
1728,01:57:17,0,1725,Kirsty,female,4,4,0,37,32.67,21.95,1,160
6394,01:57:16,0,6375,Trish,female,2,2,0,29,43.3,18.13,2,162
9198,01:57:16,0,9174,Ffion,female,0,5,0,46,18.27,18.81,4,163
375,01:57:15,1,375,Rachel,female,0,3,0,40,27.43,21.9,3,164
14409,01:57:15,1,14367,Julie,female,0,8,1,45,32.03,21.64,5,153
9880,01:57:10,0,9853,Pauline,female,2,6,0,41,34.07,20.28,2,165
9881,01:57:10,0,9854,Claire,female,0,0,0,29,27.9,21.23,1,164
12581,01:57:10,0,12544,Katherine,female,5,6,0,31,34.38,22.56,3,167
13238,01:57:10,0,13197,Catrina,female,0,4,0,33,12.71832328554809,19.89,3,168
6392,01:57:09,0,6373,Christine,female,1,2,0,45,36.85,19.71,2,167
2963,01:57:08,0,2953,Laura,female,0,3,0,51,14.09,20.45,2,165
4582,01:57:07,0,4565,Beth,female,0,4,0,34,12.71832328554809,21.5,3,159
4581,01:57:06,0,4564,Lucy,female,1,5,0,42,19.76,20.27,4,164
2962,01:57:05,0,2952,Annalise,female,6,6,0,34,39.11,19.55,2,172
14408,01:57:05,1,14366,Karen,female,0,3,0,45,28.0,20.06,3,168
14407,01:57:04,0,14365,Heather,female,0,3,0,39,18.25,21.9,1,159
10570,01:57:04,0,10540,Ellen,female,0,5,0,26,33.29,19.15,2,161
9643,01:57:03,0,9616,Pauline,female,0,6,0,35,24.54,19.55,4,151
12580,01:57:01,0,12543,Emma,female,4,4,0,40,32.34,17.6,2,160
1724,01:57:01,0,1721,Theresa,female,4,4,0,43,12.71832328554809,20.45,3,166
6390,01:57:00,1,6371,Hannah,female,5,5,1,42,27.71,23.69,1,162
9192,01:57:00,0,9168,Kimberley,female,3,3,0,37,21.19,19.46,3,160
9191,01:57:00,1,9167,Penny,female,1,4,1,45,30.86,19.62,3,163
10568,01:57:00,0,10538,Beth,female,5,5,0,32,22.1,22.79,3,169
7956,01:57:00,0,7934,Melissa,female,4,4,0,45,34.04,23.02,3,158
14405,01:56:59,0,14363,Denise,female,0,5,0,28,22.7,20.63,3,162
9189,01:56:58,1,9165,Fiona,female,2,2,0,37,15.81,21.31,3,164
7955,01:56:58,0,7933,Hannah,female,0,0,0,39,22.39,19.88,5,159
5252,01:56:57,0,5234,Sophie,female,3,4,0,38,28.46,20.61,3,165
9188,01:56:57,1,9164,Christine,female,0,3,0,34,19.96,20.95,2,171
1723,01:56:56,1,1720,Brenda,female,4,4,0,29,27.53,20.66,3,148
5251,01:56:56,0,5233,Sophie,female,8,8,0,45,25.08,23.14,1,166
10567,01:56:55,0,10537,Melissa,female,0,3,0,42,12.71832328554809,21.8,3,161
12577,01:56:55,0,12540,Maggy,female,1,2,0,26,32.87,19.84,1,161
14403,01:56:55,0,14361,Ruth,female,2,3,0,35,33.71,23.31,3,166
9187,01:56:55,0,9163,Heather,female,0,2,0,27,17.96,19.53,2,154
2959,01:56:54,0,2949,Helen,female,3,5,0,43,30.85,19.45,4,157
5250,01:56:53,0,5232,Elizabeth,female,1,2,0,39,14.47,21.69,3,154
373,01:56:52,1,373,Victoria,female,2,2,0,31,19.04,20.38,3,168
9186,01:56:51,0,9162,Carly,female,3,5,0,32,32.1,20.89,1,158
372,01:56:50,0,372,Amelia,female,0,2,0,30,28.78,21.22,0,164
3721,01:56:48,0,3709,Emily,female,0,1,0,36,21.93,19.96,3,155
7953,01:56:46,1,7931,Gill,female,2,2,0,42,13.68,20.33,4,155
14401,01:56:45,0,14359,Rachel,female,1,4,0,35,31.25,21.09,0,166
14659,01:56:45,0,14612,Claire,female,1,4,0,31,16.91,20.98,3,152
7952,01:56:45,0,7930,Jessica,female,9,9,0,25,25.17,20.55,1,160
3720,01:56:44,0,3708,Sarah,female,3,4,0,41,31.96,18.3,3,162
7391,01:56:44,0,7369,Karen,female,3,3,0,42,12.71832328554809,18.21,4,169
9185,01:56:44,0,9161,Maisie,female,5,5,0,33,40.57,20.49,3,162
9184,01:56:44,0,9160,Alanna,female,4,4,0,34,24.72,22.35,2,164
2957,01:56:43,0,2947,Samantha,female,2,2,0,31,27.91,17.8,2,160
1720,01:56:42,0,1717,Lindsay,female,0,5,0,33,26.47,18.51,1,168
14400,01:56:42,0,14358,Karen,female,2,7,0,35,14.03,22.02,3,152
2956,01:56:42,1,2946,Jazmine,female,0,5,1,46,12.38,19.37,5,168
9183,01:56:41,0,9159,Ruth,female,0,4,0,37,11.25,22.95,3,159
6389,01:56:41,0,6370,Charlotte,female,0,5,0,46,34.34,19.7,4,165
5247,01:56:41,0,5229,Nicola,female,5,5,0,31,16.61,19.03,3,163
5248,01:56:41,1,5230,Georgina,female,0,1,0,38,12.71832328554809,19.51,2,164
5246,01:56:40,1,5228,Karen,female,3,4,0,38,12.97,21.4,2,156
9181,01:56:40,0,9157,Louise,female,0,2,0,42,21.07,20.16,2,164
6388,01:56:40,0,6369,Naomi,female,0,6,0,38,21.69,22.1,2,156
1719,01:56:40,0,1716,Samantha,female,1,5,0,38,15.23,23.2,4,163
5245,01:56:38,0,5227,Philippa,female,3,3,0,34,31.01,16.93,1,164
6387,01:56:38,0,6368,Karen,female,4,6,0,30,33.54,21.68,3,160
11303,01:56:38,0,11270,Michelle,female,0,5,0,28,23.66,19.2,2,159
7950,01:56:37,0,7928,Naomi,female,0,5,0,49,29.55,19.86,5,159
14399,01:56:32,0,14357,Sarah,female,0,4,0,24,12.71832328554809,18.98,2,164
6661,01:56:32,0,6639,Emily,female,0,3,0,31,22.34,22.98,3,161
10565,01:56:31,0,10535,Natalie,female,0,6,0,42,31.87,17.84,2,161
9179,01:56:29,1,9155,Nicola,female,0,4,1,48,22.78,21.62,4,159
7390,01:56:28,0,7368,Rachel,female,0,4,0,35,32.57,21.3,1,161
5244,01:56:28,1,5226,Helen,female,0,6,1,38,12.71832328554809,20.33,4,157
4578,01:56:27,0,4561,Davina,female,2,4,0,44,31.78,21.56,5,164
1717,01:56:26,0,1714,Charlene,female,5,5,0,33,32.42,21.86,4,164
4577,01:56:25,1,4560,Caroline,female,5,5,0,35,24.49,22.47,3,169
1715,01:56:25,0,1712,Sarah,female,3,3,0,38,19.26,19.7,3,161
6386,01:56:25,0,6367,Ade,female,0,3,0,33,12.4,20.08,3,160
1714,01:56:25,0,1711,Stacey,female,2,2,0,37,29.34,17.61,2,162
1713,01:56:24,0,1710,Zoe,female,1,4,0,22,22.77,16.63,1,162
9178,01:56:23,0,9154,Polly,female,1,4,0,31,33.29,20.19,3,155
10564,01:56:23,1,10534,Susan,female,0,4,1,45,10.27,21.8,4,155
10563,01:56:23,1,10533,Sally,female,2,5,1,28,34.99,21.18,2,164
6385,01:56:22,0,6366,Tracy,female,4,4,0,36,12.71832328554809,19.86,2,162
11302,01:56:20,0,11269,Jessica,female,1,4,0,31,25.08,20.8,2,156
9177,01:56:20,1,9153,Julie,female,2,3,0,41,31.41,21.1,3,164
7023,01:56:20,0,7001,Steph,female,0,1,0,35,29.95,20.87,1,163
3715,01:56:20,0,3703,Jessica,female,2,5,0,29,30.46,21.08,4,156
3716,01:56:20,1,3704,Terri,female,0,0,0,23,35.69,20.96,2,164
2953,01:56:19,0,2943,Charlotte,female,0,1,0,44,27.72,19.27,3,157
13233,01:56:18,0,13192,Sarah,female,1,2,0,40,12.71832328554809,18.39,3,157
13436,01:56:18,0,13394,Hannah,female,0,1,0,44,25.36,22.64,3,162
13234,01:56:18,0,13193,Cathryn,female,0,2,0,40,19.82,20.0,2,154
1711,01:56:17,0,1708,Nikki,female,0,4,0,18,25.87,24.36,2,152
5242,01:56:17,0,5224,Gemma,female,2,6,0,32,28.68,21.13,2,162
13232,01:56:15,1,13191,Sarah,female,0,7,1,28,32.3,19.86,3,159
10714,01:56:14,0,10681,Amy,female,0,6,0,28,25.13,22.15,2,170
9175,01:56:13,0,9151,Natasha,female,1,3,0,22,25.93,20.4,2,156
3714,01:56:13,0,3702,Rachel,female,1,3,0,45,27.8,19.18,2,169
13231,01:56:13,1,13190,Linda,female,0,5,0,29,17.45,21.03,4,163
7388,01:56:13,0,7366,Liz,female,0,8,1,27,31.04,17.28,3,165
6384,01:56:12,1,6365,Alyson,female,1,4,0,36,32.83,21.71,3,166
1708,01:56:12,0,1705,Natalie,female,2,2,0,23,26.48,22.0,4,161
370,01:56:09,1,370,Rekha,female,1,2,0,37,36.52,21.0,2,163
6382,01:56:09,0,6363,Amy,female,2,3,0,27,36.26,19.76,2,167
14635,01:56:07,0,14588,Rebecca,female,0,4,0,22,25.32,22.64,2,161
14394,01:56:07,0,14352,April,female,0,3,0,43,27.87,20.73,1,164
3713,01:56:07,1,3701,Helen,female,6,6,1,44,32.21,21.06,6,170
11300,01:56:07,0,11267,Hannah,female,2,4,0,23,20.4,19.21,1,159
5240,01:56:06,1,5222,Stephanie,female,8,8,1,35,27.04,22.11,1,164
6381,01:56:06,1,6362,Sarah,female,0,1,1,39,11.84,19.71,3,162
6380,01:56:05,1,6361,Sarah,female,0,5,1,40,27.27,19.84,2,162
11298,01:56:05,0,11265,Maisie,female,0,4,0,42,33.67,22.15,3,164
13230,01:56:05,1,13189,Julie,female,4,6,0,34,24.01,22.75,2,160
7387,01:56:05,0,7365,Tamsin,female,0,5,0,39,19.77,21.32,4,149
12570,01:56:02,0,12533,Jessica,female,1,8,0,29,29.4,21.44,3,168
9173,01:56:00,0,9149,Sadie,female,0,4,0,37,22.08,19.67,6,162
11297,01:55:59,0,11264,Laura,female,2,2,0,27,41.36,20.85,3,164
369,01:55:58,0,369,Sue,female,4,4,0,40,33.32,17.59,4,165
9642,01:55:57,1,9615,Michelle,female,0,5,1,28,22.83,19.16,1,157
4573,01:55:57,0,4556,Vanessa,female,2,2,0,44,26.69,18.64,2,163
368,01:55:57,0,368,Helen,female,0,6,0,37,24.26,22.49,3,160
12568,01:55:56,1,12531,Laura,female,7,7,1,33,27.32,25.65,3,163
1706,01:55:55,0,1703,Rona,female,5,5,0,32,29.13,22.33,1,159
10561,01:55:54,1,10531,Krystal,female,0,8,1,28,17.53,22.8,3,163
12567,01:55:54,1,12530,Michelle,female,0,3,0,32,23.19,18.84,3,161
9641,01:55:54,1,9614,Pauline,female,0,2,0,20,33.64,19.67,2,159
6377,01:55:52,0,6358,Clare,female,0,2,0,39,25.77,21.06,1,166
13229,01:55:51,0,13188,Imogen,female,0,3,0,32,17.16,20.24,3,158
12566,01:55:49,1,12529,Danielle,female,0,2,0,28,37.39,22.67,2,162
367,01:55:49,0,367,Alison,female,0,5,0,30,26.69,20.45,3,157
1702,01:55:47,0,1699,Emily,female,4,4,0,29,12.71832328554809,23.55,3,165
7020,01:55:45,0,6998,Amelia,female,4,6,0,45,28.83,18.8,5,165
11295,01:55:44,1,11262,Linda,female,0,3,0,36,32.28,19.34,3,158
14393,01:55:43,1,14351,Sophie,female,0,0,0,39,16.98,21.76,2,164
7384,01:55:43,0,7362,Jamie,female,0,5,0,46,47.48,21.26,3,153
1699,01:55:43,0,1696,Claire,female,0,4,0,34,12.71832328554809,17.66,4,157
2950,01:55:43,0,2940,Sophie,female,1,5,0,41,27.21,20.06,2,156
6376,01:55:42,0,6357,Sarah,female,1,7,0,35,29.44,19.64,2,162
7019,01:55:42,0,6997,Emma,female,0,3,0,42,33.71,21.26,0,163
9640,01:55:42,0,9613,Charlotte,female,5,5,0,30,14.56,20.83,2,166
1698,01:55:42,0,1695,Suzy,female,0,0,0,36,20.89,23.08,2,159
366,01:55:41,0,366,Lauren,female,0,4,0,41,12.71832328554809,22.61,2,157
7383,01:55:39,0,7361,Abbie,female,1,2,0,36,31.55,23.5,3,169
2949,01:55:39,0,2939,Amy,female,0,0,0,34,36.27,19.85,5,161
7018,01:55:39,0,6996,Deb,female,0,5,0,36,20.89,21.84,3,149
12564,01:55:38,0,12527,Katy,female,1,3,0,28,25.27,20.74,4,157
363,01:55:36,0,363,Sally,female,0,3,0,37,36.74,19.15,3,157
364,01:55:36,0,364,Demi,female,6,6,0,39,27.37,19.58,6,160
1695,01:55:36,0,1692,Karen,female,2,2,0,36,33.59,20.28,3,165
2948,01:55:34,1,2938,Tracy,female,4,4,1,30,27.6,22.01,2,160
2947,01:55:33,0,2937,Ella,female,3,6,0,30,11.08,21.33,0,162
362,01:55:32,1,362,Hayley,female,0,6,1,49,32.04,25.3,4,169
7382,01:55:32,1,7360,Donna,female,2,2,0,28,40.57,19.01,2,166
9638,01:55:29,0,9611,Hilary,female,3,7,0,35,18.33,20.84,1,159
6374,01:55:29,1,6355,Alison,female,3,5,1,33,17.28,22.93,4,165
9169,01:55:28,0,9145,Annie,female,0,4,0,31,23.99,21.35,4,168
1693,01:55:27,0,1690,Sarah,female,0,1,0,21,25.95,20.31,2,159
1694,01:55:27,0,1691,Anna,female,5,5,0,38,22.28,19.76,2,160
12562,01:55:27,1,12525,Laura,female,3,3,0,41,40.58,19.73,2,163
5237,01:55:27,0,5219,Charlotte,female,0,4,0,39,27.51,21.32,4,171
7944,01:55:26,0,7922,Lucy,female,0,1,0,39,32.35,21.3,2,160
7016,01:55:26,0,6994,Sally,female,0,2,0,38,28.86,19.81,4,158
10558,01:55:25,0,10528,Caroline,female,7,7,0,33,22.36,18.07,3,164
1692,01:55:24,0,1689,Laura,female,3,3,0,45,19.46,22.81,4,162
2944,01:55:23,1,2934,Leighanne,female,1,1,0,40,16.95,20.67,4,163
2945,01:55:23,0,2935,Alice,female,2,2,0,42,18.65,21.89,1,156
12561,01:55:23,0,12524,Sarah,female,4,5,0,19,27.26,20.14,1,161
6373,01:55:23,0,6354,Kim,female,1,1,0,25,20.37,22.71,4,155
12560,01:55:22,0,12523,Clare,female,0,3,0,36,26.82,22.38,1,167
1691,01:55:22,1,1688,Tracey,female,0,5,0,32,18.13,22.36,3,159
9168,01:55:21,0,9144,Suzy,female,0,5,0,31,16.02,21.29,3,154
2943,01:55:20,0,2933,Hayley,female,0,3,0,39,30.41,21.29,3,175
2942,01:55:19,0,2932,Elaine,female,3,3,0,36,24.95,22.64,2,172
7943,01:55:19,0,7921,Cathy,female,5,5,0,42,31.98,20.68,2,164
5236,01:55:19,0,5218,Liberty,female,2,2,0,34,31.59,18.48,3,161
4104,01:55:19,0,4091,Alison,female,0,1,0,25,24.85,17.97,2,156
13225,01:55:19,1,13184,Helen,female,1,6,1,25,35.53,20.7,2,154
9874,01:55:18,0,9847,Manda,female,1,1,0,19,30.31,20.56,3,162
7941,01:55:18,0,7919,Helen,female,7,7,0,39,26.66,20.82,3,159
13224,01:55:18,0,13183,Jacquie,female,1,3,0,30,21.73,23.28,5,162
2941,01:55:17,0,2931,Becky,female,0,0,0,40,21.88,21.5,4,163
2939,01:55:16,0,2929,Hollie,female,3,3,0,36,27.41,20.16,2,166
10557,01:55:16,1,10527,Nicola,female,2,3,1,41,12.71832328554809,19.53,1,164
7381,01:55:16,1,7359,Rachel,female,3,5,0,40,33.88,21.34,2,163
12558,01:55:15,0,12521,Chrissie,female,2,6,0,43,12.71832328554809,21.72,1,159
11290,01:55:15,0,11257,Cathy,female,0,2,0,37,10.32,19.4,3,165
1689,01:55:15,0,1686,Vickie,female,1,5,0,39,34.28,22.92,3,163
12557,01:55:14,0,12520,Mia,female,4,4,0,38,26.76,22.13,0,167
2938,01:55:14,0,2928,Rachel,female,0,2,0,25,17.41,20.87,2,161
1688,01:55:14,1,1685,Bonnie,female,2,4,0,31,33.15,20.26,0,159
11289,01:55:14,0,11256,Anne,female,0,6,0,33,29.95,20.46,4,160
2937,01:55:13,0,2927,Denise,female,0,0,0,27,24.7,21.76,1,161
6372,01:55:13,0,6353,Hazel,female,0,5,0,36,17.11,22.13,3,168
14387,01:55:13,0,14345,Charlotte,female,2,2,0,25,14.97,22.64,1,164
6370,01:55:11,1,6351,Sarah,female,0,2,0,40,11.63,19.19,4,163
13435,01:55:10,0,13393,Tamsin,female,1,5,0,40,17.82,21.6,4,166
5234,01:55:10,0,5216,Elise,female,5,5,0,32,20.03,21.18,3,156
10556,01:55:10,0,10526,Kerry,female,0,2,0,47,14.89,23.06,5,157
11287,01:55:09,0,11254,Alison,female,0,6,0,35,24.51,20.12,5,169
4571,01:55:08,0,4554,Francesca,female,2,3,0,41,13.61,19.37,3,162
9167,01:55:08,0,9143,Helen,female,1,3,0,39,22.37,23.17,3,161
10554,01:55:08,0,10524,Donna,female,2,5,0,33,20.11,25.73,2,167
10553,01:55:07,1,10523,Rachel,female,3,5,1,19,29.16,18.85,2,160
12556,01:55:07,0,12519,Gillian,female,0,3,0,29,38.47,22.08,2,153
4101,01:55:06,0,4088,Emily,female,0,8,0,41,13.05,19.61,3,166
12555,01:55:06,0,12518,Jayne,female,0,1,0,39,20.15,19.34,5,163
10552,01:55:04,0,10522,Halle,female,0,3,0,26,31.12,23.48,1,168
12554,01:55:03,0,12517,Sarah,female,2,2,0,34,24.08,21.55,1,160
6369,01:55:02,1,6350,Alison,female,0,2,0,36,26.94,22.24,4,165
14386,01:55:02,0,14344,Beverley,female,0,2,0,43,35.26,25.05,3,159
6368,01:55:01,0,6349,Jessica,female,1,3,0,29,29.91,22.14,3,165
6366,01:54:57,0,6347,Ady,female,3,4,0,32,19.63,21.34,2,158
2931,01:54:56,0,2921,Janet,female,0,6,0,44,38.05,21.04,4,159
7938,01:54:55,1,7916,Sue,female,4,4,1,36,15.82,19.39,3,160
9163,01:54:54,0,9139,Poppy,female,4,4,0,43,12.71832328554809,22.73,3,162
10713,01:54:54,0,10680,Kim,female,2,7,0,33,22.76,18.59,3,165
